RupSub,RupEx,RupTerm,RupSubDate,RupExDate,RupTermDate,WaveSub,WaveEx,WaveTerm,WaveSubDate,WaveExDate,WaveTermDate,JobCode
,,,,,,17:09:25,22:12:04,22:31:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:25,22:12:09,22:25:59,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:12:37,22:27:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:12:32,22:32:43,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:08,22:27:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:12:50,22:25:58,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:14,22:28:31,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:14,22:27:35,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:14,22:27:14,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:12:54,22:32:19,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:20,22:36:54,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:17,22:27:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:13:37,22:33:39,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:14:00,22:28:48,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:14:01,22:29:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:26,22:14:17,22:26:43,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:14:25,22:33:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:14:43,22:31:55,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:14:49,22:34:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:14:53,22:34:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:01,22:37:59,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:03,22:38:24,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:17,22:34:52,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:28,22:35:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:42,22:30:35,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:16:01,22:29:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:16:01,22:29:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:47,22:29:07,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:15:53,22:38:39,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:16:43,22:31:51,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:17:09,22:30:51,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:17:09,22:30:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:17:09,22:29:41,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:27,22:17:08,22:32:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:17:16,22:30:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:21:21,22:41:01,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:18:29,22:31:38,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:21:47,22:35:22,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:18:52,22:33:32,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:21:42,22:35:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:21:58,22:36:09,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:18:48,22:34:09,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:21:42,22:40:24,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:21:48,22:36:41,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:22:04,22:34:51,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:22:20,22:35:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:26,22:38:42,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:52,22:43:53,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:22:30,22:36:58,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:44,22:33:32,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:23:31,22:44:12,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:47,22:39:25,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:47,22:39:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:58,22:34:53,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:19:45,22:32:25,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:20:01,22:35:01,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:23:30,22:43:58,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:23:31,22:44:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:23:30,22:44:04,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:28,22:22:55,22:36:33,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:30,22:44:38,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:03,22:37:30,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:09,22:33:47,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:17,22:42:25,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:29,22:34:26,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:44,22:40:38,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:49,22:39:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:50,22:40:22,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:50,22:40:02,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:49,22:39:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:20:49,22:33:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:06,22:37:06,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:31,22:44:01,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:04,22:37:02,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:30,22:44:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:31,22:44:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:30,22:44:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:32,22:44:21,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:30,22:44:18,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:10,22:37:06,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:29,22:23:32,22:44:06,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:09:30,22:23:00,22:42:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:31,22:24:05,22:38:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:31,22:24:05,22:38:41,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:01,22:37:33,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:01,22:37:50,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:23:51,22:36:27,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:11,22:43:23,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:12,22:38:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:15,22:44:09,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:47,22:39:57,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:51,22:38:08,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:24:45,22:37:19,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:23,22:41:41,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:31,22:45:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:42,22:39:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:43,22:43:43,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:42,22:44:30,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:43,22:39:41,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:48,22:40:55,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:25:59,22:42:01,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:35,22:42:02,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:05,22:41:14,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:05,22:42:01,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:06,22:40:47,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:06,22:40:51,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:04,22:40:54,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:04,22:40:53,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:12,22:39:39,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:42,22:51:19,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:58,22:42:20,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:50,22:40:19,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:27:00,22:41:59,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:26:59,22:42:04,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:27:10,22:46:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:27:37,22:42:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:27:51,22:42:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:28:00,22:42:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:28:03,22:43:27,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:29:55,22:43:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:27:52,22:40:48,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:27:48,22:40:27,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:28:02,22:42:36,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:28:52,22:44:21,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:29:09,22:44:05,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:29:21,22:43:27,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:32,22:29:34,22:44:33,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:29:57,22:43:14,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:29:45,22:48:49,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:30:03,22:42:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:30:14,22:49:18,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:30:29,22:54:26,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:30:35,22:50:07,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:30:46,22:47:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:30:43,22:50:47,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:31:08,22:45:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:31:12,22:44:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:31:29,22:50:42,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:31:29,22:50:36,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:31:37,22:45:22,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:31:34,22:45:00,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:02,22:49:32,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:11,22:52:10,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:12,22:45:21,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:21,22:47:45,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:21,22:45:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:16,22:46:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:27,22:51:58,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:35,22:45:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:32:50,22:52:43,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:33:13,22:53:09,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:33:30,22:48:22,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:33:16,22:47:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:33:32,22:48:16,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:33:36,22:46:08,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:33:49,22:53:52,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:34:03,22:53:10,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:34:25,22:49:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:34:13,22:47:39,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:34:15,22:49:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:34:22,22:53:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:06,22:58:57,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:01,22:54:16,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:15,22:50:25,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:03,22:53:52,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:23,22:50:25,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:16,22:58:53,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:19,22:49:19,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:22,22:49:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:22,22:48:16,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:18,22:54:23,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:35:52,22:50:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:36:26,23:00:48,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:36:40,22:50:35,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:36:39,22:50:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:36:40,22:50:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:36:32,22:51:10,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:36:47,22:51:23,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:37:04,22:51:50,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:37:40,22:51:40,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:37:18,22:50:39,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,17:42:33,22:37:11,22:49:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:37:42,22:52:30,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:06,22:51:25,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:37:28,22:49:52,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:37:54,22:51:48,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:37:49,22:51:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:27,23:01:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:33,22:53:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:18,22:58:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:18,22:57:47,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:23,22:51:59,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:58,22:53:18,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:42,22:52:55,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:46,22:53:15,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:38:52,22:58:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:39:28,23:03:02,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:39:19,23:02:26,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:39:32,22:59:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:39:38,22:58:52,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:39:54,22:53:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:39:53,22:58:22,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:02,22:59:14,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:35,22:53:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:16,22:59:30,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:17,23:03:16,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:27,22:54:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:27,22:53:42,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:36,22:53:52,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:29,22:58:07,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:30,22:59:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:40:45,23:00:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:19,22:57:20,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,06:03:45,06:45:49,06:58:41,2023-01-28,2023-01-28,2023-01-28,0
,,,,,,18:14:52,22:41:03,22:54:32,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:43:50,23:02:28,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:41:15,22:55:37,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:43:20,22:58:13,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:41:38,22:55:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:41:16,22:54:33,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:43:09,22:58:04,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:44:10,23:08:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:44:18,22:58:37,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:09,22:57:09,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:12,23:01:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:12,22:57:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:18,22:57:02,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:16,22:55:51,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:41,22:58:08,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:37,23:04:48,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:42:51,23:01:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:43:11,22:58:21,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:43:11,22:57:53,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:52,22:43:29,23:02:44,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:43:47,22:58:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:20,22:58:33,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:35,22:58:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:36,22:58:19,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:14,22:57:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:36,22:58:12,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:29,22:58:59,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:26,22:59:20,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:29,22:58:35,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:16,23:04:15,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:31,23:00:12,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:31,22:58:50,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:31,23:00:15,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:33,23:00:08,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:36,23:00:10,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:41,23:00:02,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:39,23:00:20,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:48,23:00:41,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:36,23:03:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:54,23:00:12,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:44:59,23:00:20,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:45:14,22:58:12,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:45:19,22:58:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:45:19,23:04:45,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:45:30,22:58:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:45:39,22:59:15,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:46:02,22:59:20,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:46:17,23:00:16,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:46:12,22:58:39,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:46:30,23:00:09,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:46:35,23:05:51,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:47:10,23:01:54,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:47:12,22:59:31,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:47:13,23:01:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:47:51,23:01:24,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:48:09,23:02:49,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:48:34,23:13:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:48:30,23:01:03,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:48:41,23:03:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:48:44,23:03:26,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:48:57,23:08:54,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:49:31,23:04:15,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:52:55,23:07:11,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:49:23,23:03:17,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:49:24,23:08:33,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:49:30,23:05:26,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:49:40,23:06:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:50:08,23:02:34,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:53,22:50:19,23:03:30,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:14,23:09:22,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:29,23:04:07,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:49,23:06:56,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:46,23:06:46,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:56,23:03:42,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:42,23:09:58,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:51:00,23:04:29,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:50:49,23:09:57,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:51:12,23:05:43,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:51:13,23:06:47,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:51:27,23:15:58,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:51:15,23:03:54,2023-01-27,2023-01-27,2023-01-27,0
,,,,,,18:14:58,22:51:31,23:05:43,2023-01-27,2023-01-27,2023-01-27,0
